,,,,,,,,,Standard,,,,,,,,,,,,Expected,,,,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2378,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,0,11,4,36.4,0.45,0.16,0.00,0.00,16.1,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
2379,Alessandro Schöpf\Alessandro-Schopf,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,10.5,0,11,1,9.1,1.05,0.10,0.00,0.00,19.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2380,Jerdy Schouten\Jerdy-Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,1,9,4,44.4,0.32,0.14,0.11,0.25,25.8,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
2381,Nico Schulz\Nico-Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,0,2,0,0.0,0.30,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2382,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2383,Christopher Scott\Christopher-Scott,de GER,FWMF,Bayern Munich,de Bundesliga,18,2002,0.4,0,1,0,0.0,2.65,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2384,Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2385,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,24,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2386,Jacopo Segre\Jacopo-Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,0,4,1,25.0,1.88,0.47,0.00,0.00,14.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
2387,Davie Selke\Davie-Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9.0,3,27,12,44.4,2.99,1.33,0.07,0.17,12.8,0,1,1,3.6,2.8,0.12,-0.6,-0.8,Matches
2388,Malik Sellouki\Malik-Sellouki,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,0.7,1,4,1,25.0,5.45,1.36,0.25,1.00,17.1,1,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
2389,Matz Sels\Matz-Sels,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2390,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,eng Premier League,26,1993,33.1,1,23,11,47.8,0.69,0.33,0.04,0.09,20.9,0,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
2391,Léo Sena\Leo-Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,0,2,0,0.0,0.20,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2392,Stefano Sensi\Stefano-Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,0,18,8,44.4,2.69,1.19,0.00,0.00,20.5,1,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
2393,Jaime Seoane\Jaime-Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,1,24,9,37.5,1.05,0.39,0.04,0.11,20.8,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
2394,Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,it Serie A,29,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2395,Suat Serdar\Suat-Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,19.3,0,0,0,2.2,2.2,0.07,-1.2,-1.2,Matches
2396,Jean Seri\Jean-Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,0,4,0,0.0,0.51,0.00,0.00,,22.8,2,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2397,Femi Seriki\Femi-Seriki,eng ENG,DF,Sheffield Utd,eng Premier League,,,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2398,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,DF,Hoffenheim,de Bundesliga,20,2000,17.5,2,5,2,40.0,0.29,0.11,0.40,1.00,10.6,0,0,0,0.6,0.6,0.11,+1.4,+1.4,Matches
2399,Nils Seufert\Nils-Seufert,de GER,MFFW,Arminia,de Bundesliga,23,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2400,Edgar Sevikyan\Edgar-Sevikyan,ru RUS,MF,Levante,es La Liga,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2401,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FWMF,Roma,it Serie A,27,1992,6.4,1,16,7,43.8,2.52,1.10,0.06,0.14,17.4,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
2402,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,eng Premier League,20,1999,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2403,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,eng Premier League,28,1991,6.2,0,11,0,0.0,1.78,0.00,0.00,,21.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2404,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,3,7,3,42.9,0.86,0.37,0.14,0.33,15.3,0,2,2,2.7,1.2,0.17,+0.3,-0.2,Matches
2405,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,1,11,6,54.5,0.37,0.20,0.09,0.17,18.1,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
2406,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,23.2,11,0,0,2.5,2.5,0.06,-1.5,-1.5,Matches
2407,Eldor Shomurodov\Eldor-Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,8,38,18,47.4,2.04,0.97,0.21,0.44,14.6,0,0,0,5.0,5.0,0.13,+3.0,+3.0,Matches
2408,Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2409,Mahame Siby\Mahame-Siby,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2410,Abdoulaye Sidibé\Abdoulaye-Sidibe,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2411,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,0,4,0,0.0,0.18,0.00,0.00,,29.5,3,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2412,Sidnei\Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,0,1,0,0.0,0.13,0.00,0.00,,5.1,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
2413,Kaj Sierhuis\Kaj-Sierhuis,nl NED,FW,Reims,fr Ligue 1,22,1998,7.2,0,13,3,23.1,1.79,0.41,0.00,0.00,16.4,1,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
2414,Tim Siersleben\Tim-Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,0,1,0,0.0,2.65,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2415,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,eng Premier League,30,1989,25.0,6,45,12,26.7,1.80,0.48,0.07,0.25,21.3,7,3,4,6.8,3.8,0.08,-0.8,-0.8,Matches
2416,Luca Siligardi\Luca-Siligardi,it ITA,MF,Crotone,it Serie A,32,1988,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2417,Luca Siligardi\Luca-Siligardi,it ITA,FW,Parma,it Serie A,32,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2418,Adrien Silva\Adrien-Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,1,6,1,16.7,0.34,0.06,0.17,1.00,22.3,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
2419,André Silva\Andre-Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,28,107,53,49.5,3.49,1.73,0.20,0.40,12.6,3,7,7,24.3,18.9,0.18,+3.7,+2.1,Matches
2420,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,eng Premier League,25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.7,0,0,0,2.8,2.8,0.10,-0.8,-0.8,Matches
2421,Caio Henrique Oliveira Silva\Caio-Henrique-Oliveira-Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.00,0.00,15.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
2422,David Silva\David-Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,2,20,3,15.0,1.29,0.19,0.10,0.67,13.4,2,0,0,2.9,2.9,0.14,-0.9,-0.9,Matches
2423,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,4,46,16,34.8,3.02,1.05,0.07,0.19,12.9,0,1,1,6.0,5.3,0.11,-2.0,-2.3,Matches
2424,Florent da Silva\Florent-da-Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2425,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2426,Gastón Silva\Gaston-Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2427,Rui Silva\Rui-Silva,pt POR,GK,Granada,es La Liga,26,1994,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2428,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,2,13,4,30.8,0.60,0.19,0.15,0.50,8.0,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
2429,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,29,1991,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2430,Mohamed Simakan\Mohamed-Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.2,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
2431,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,6,43,13,30.2,2.22,0.67,0.14,0.46,13.3,0,0,0,8.1,8.1,0.19,-2.1,-2.1,Matches
2432,Moses Simon\Moses-Simon,ng NGA,FWMF,Nantes,fr Ligue 1,25,1995,25.8,6,37,16,43.2,1.43,0.62,0.14,0.31,13.9,1,1,1,8.3,7.6,0.20,-2.3,-2.6,Matches
2433,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,23,1997,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2434,Xavi Simons\Xavi-Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,1,0,0.0,45.00,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2435,Jóan Símun Edmundsson\Joan-Simun-Edmundsson,fo FRO,MFFW,Arminia,de Bundesliga,29,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,13.0,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches
2436,Wilfried Singo\Wilfried-Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.10,1.00,14.2,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
2437,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.00,0.00,18.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2438,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,2,29,8,27.6,0.85,0.23,0.07,0.25,10.5,0,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
2439,Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2440,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2441,Issouf Sissokho\Issouf-Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,18,2002,0.9,1,2,1,50.0,2.31,1.15,0.50,1.00,25.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
2442,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,0,24,3,12.5,0.84,0.10,0.00,0.00,18.7,0,0,0,1.3,1.3,0.05,-1.3,-1.3,Matches
2443,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.00,0.00,13.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
2444,Nelson Sissoko\Nelson-Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,0,1,0,0.0,0.19,0.00,0.00,,46.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2445,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,23,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2446,Jacques Siwe\Jacques-Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,0,3,0,0.0,1.60,0.00,0.00,,17.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
2447,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,10.2,0,0,0,3.9,3.9,0.23,+1.1,+1.1,Matches
2448,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2449,Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWDF,Bologna,it Serie A,20,1999,13.1,2,30,10,33.3,2.29,0.76,0.07,0.20,18.5,2,0,0,3.5,3.5,0.12,-1.5,-1.5,Matches
2450,Robert Skov\Robert-Skov,dk DEN,FWDF,Hoffenheim,de Bundesliga,24,1996,12.9,1,32,7,21.9,2.47,0.54,0.03,0.14,23.2,8,0,0,2.1,2.1,0.06,-1.1,-1.1,Matches
2451,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.20,0.50,8.6,0,0,0,1.8,1.8,0.12,+1.2,+1.2,Matches
2452,Steven Skrzybski\Steven-Skrzybski,de GER,FWDF,Schalke 04,de Bundesliga,27,1992,4.7,0,7,1,14.3,1.50,0.21,0.00,0.00,21.4,0,0,1,1.3,0.5,0.08,-1.3,-0.5,Matches
2453,Petar Škuletić\Petar-Skuletic,rs SRB,FWMF,Montpellier,fr Ligue 1,30,1990,2.6,2,10,5,50.0,3.85,1.92,0.20,0.40,14.9,0,0,0,1.6,1.6,0.16,+0.4,+0.4,Matches
2454,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,0.2,0,1,0,0.0,4.50,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2455,Islam Slimani\Islam-Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,6.4,3,19,7,36.8,2.95,1.09,0.16,0.43,11.0,0,0,0,2.8,2.8,0.15,+0.2,+0.2,Matches
2456,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,19.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2457,Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,0,7,1,14.3,0.57,0.08,0.00,0.00,8.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2458,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,eng Premier League,20,2000,16.0,2,13,4,30.8,0.81,0.25,0.15,0.50,16.8,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
2459,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,eng Premier League,32,1987,5.8,0,4,1,25.0,0.68,0.17,0.00,0.00,17.6,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2460,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,eng Premier League,32,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2461,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,24.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2462,Rafa Soares\Rafa-Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,0,2,0,0.0,0.16,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2463,Rubén Sobrino\Ruben-Sobrino,es ESP,MFFW,Valencia,es La Liga,28,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2464,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Cádiz,es La Liga,28,1992,12.4,1,9,5,55.6,0.73,0.40,0.11,0.20,12.1,0,0,0,2.4,2.4,0.26,-1.4,-1.4,Matches
2465,Simon Sohm\Simon-Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,1,5,1,20.0,0.50,0.10,0.20,1.00,18.0,0,0,0,1.2,1.2,0.23,-0.2,-0.2,Matches
2466,Augusto Solari\Augusto-Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.40,0.67,23.5,0,0,0,1.3,1.3,0.25,+0.7,+0.7,Matches
2467,Roberto Soldado\Roberto-Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,9,29,10,34.5,1.82,0.63,0.24,0.70,15.9,2,2,2,5.8,4.4,0.15,+3.2,+2.6,Matches
2468,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,11,29,9,31.0,0.95,0.30,0.14,0.44,25.8,8,7,9,9.5,2.7,0.09,+1.5,+1.3,Matches
2469,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,30.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2470,Son\Son,es ESP,DF,Levante,es La Liga,26,1994,12.3,0,8,5,62.5,0.65,0.41,0.00,0.00,18.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
2471,Brandon Soppy\Brandon-Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.00,0.00,25.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2472,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,27,1993,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2473,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,9,61,19,31.1,1.69,0.53,0.15,0.47,17.5,0,0,0,6.2,6.2,0.10,+2.8,+2.8,Matches
2474,Alberto Soro\Alberto-Soro,es ESP,FWMF,Granada,es La Liga,21,1999,4.4,1,2,1,50.0,0.46,0.23,0.50,1.00,9.9,0,0,0,0.8,0.8,0.39,+0.2,+0.2,Matches
2475,Borna Sosa\Borna-Sosa,hr CRO,DF,Stuttgart,de Bundesliga,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.00,0.00,21.7,2,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2476,Hugo Sotelo\Hugo-Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2477,Florian Sotoca\Florian-Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,8,69,18,26.1,2.57,0.67,0.09,0.33,13.4,0,2,2,9.9,8.4,0.12,-1.9,-2.4,Matches
2478,Riccardo Sottil\Riccardo-Sottil,it ITA,MFFW,Cagliari,it Serie A,21,1999,13.2,2,25,9,36.0,1.90,0.68,0.08,0.22,17.0,0,0,0,2.0,2.0,0.08,0.0,0.0,Matches
2479,Cheick Souaré\Cheick-Souare,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2480,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,10,64,23,35.9,1.68,0.61,0.16,0.43,11.4,0,0,0,9.2,9.2,0.15,+0.8,+0.8,Matches
2481,Rayan Souici\Rayan-Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2482,Cebio Soukou\Cebio-Soukou,bj BEN,FWMF,Arminia,de Bundesliga,27,1992,5.1,1,9,1,11.1,1.77,0.20,0.11,1.00,19.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
2483,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,19.5,1,7,2,28.6,0.36,0.10,0.14,0.50,7.4,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
2484,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,1.6,0,2,0,0.0,1.24,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2485,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,0,9,3,33.3,0.42,0.14,0.00,0.00,23.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
2486,Yaya Soumaré\Yaya-Soumare,fr FRA,FW,Lyon,fr Ligue 1,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2487,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.50,24.4,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
2488,Ansou Sow\Ansou-Sow,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2489,Djibril Sow\Djibril-Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.00,0.00,21.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2490,Saidou Sow\Saidou-Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,0,2,1,50.0,0.18,0.09,0.00,0.00,7.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2491,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,1,9,3,33.3,0.45,0.15,0.11,0.33,10.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
2492,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,2,22,6,27.3,0.93,0.25,0.09,0.33,17.4,0,0,0,2.0,2.0,0.09,0.0,0.0,Matches
2493,Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2494,Mattia Sprocati\Mattia-Sprocati,it ITA,FW,Parma,it Serie A,27,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2495,Jerry St. Juste\Jerry-St-Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,0,22,4,18.2,0.69,0.12,0.00,0.00,16.3,4,0,0,2.0,2.0,0.09,-2.0,-2.0,Matches
2496,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,MFDF,Schalke 04,de Bundesliga,29,1990,21.7,0,2,1,50.0,0.09,0.05,0.00,0.00,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2497,Josip Stanišić\Josip-Stanisic,de GER,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,2,0,0.0,2.00,0.00,0.00,,7.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2498,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,25,1995,31.0,0,11,3,27.3,0.35,0.10,0.00,0.00,9.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
2499,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,28,1991,17.4,5,30,14,46.7,1.72,0.80,0.17,0.36,14.6,0,0,0,4.3,4.3,0.14,+0.7,+0.7,Matches
2500,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2501,Pascal Stenzel\Pascal-Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,0,5,1,20.0,0.35,0.07,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2502,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,2.9,0,4,0,0.0,1.38,0.00,0.00,,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
